Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128272.5,-0.254682,1.322939,-0.807449,-2.320668,-0.839917,-1.036738,-0.411453,-0.807074,2.490707,0.433372,-2.384738,0.093472,-0.04972,1.41125,-0.174503,-0.195003,1.849198,-0.993604,0.691326,0.051349,-0.371006,-0.439278,0.835135,0.25678,0.293878,0.378978,0.124099,-0.318297,9.86,0
128337.3,1.856567,-1.11682,3.746917,-2.602681,5.398494,-3.624588,-2.6017,-4.038582,0.191673,-0.631601,2.554141,0.579858,-2.766934,2.970594,-0.188028,1.079402,0.714389,-0.131724,-0.097572,-0.978691,-0.887911,-0.16384,-0.814193,0.879553,0.069784,0.874833,-0.146203,-0.185488,37.36,1
128374.2,1.181738,-0.502236,1.823632,2.604771,1.921478,2.299299,1.326307,-0.856112,1.705593,0.999894,-0.846516,-0.641823,-0.114253,1.313193,0.130787,-0.005963,-0.157972,-0.328482,-1.00873,0.639125,-0.753638,0.045835,-0.251369,0.422905,-0.167202,-0.428585,0.359082,-0.247797,13.37,0
128469.9,0.309361,2.467399,-1.36833,-0.187477,-0.753768,0.221517,-0.111067,1.435141,-0.92878,1.826332,2.198986,0.335408,-0.983291,-0.048569,-0.13968,1.870832,-0.102406,1.285489,0.096591,0.036835,-0.262517,-0.176963,0.54701,-0.403184,0.469205,0.613705,-0.21481,0.362392,23.87,0
128494.1,2.096476,1.683694,-1.192028,-0.21626,-0.211123,3.523179,-0.016324,-0.285795,-1.717651,-1.392993,-0.937536,0.472415,-1.772163,-0.786723,-2.081549,1.479788,0.10562,0.288568,-0.944655,0.933336,1.113379,0.045359,-0.29457,0.304758,0.359234,0.370698,0.240968,0.289198,16.88,0
128562.3,-1.385272,1.766398,-0.850457,-4.545761,-0.809364,-0.93343,0.391016,1.306645,0.288504,2.879048,-0.71949,-2.59875,0.345948,-0.643733,-1.214359,-0.314063,-0.777609,-0.6366,1.319503,0.09992,-0.196564,1.082828,-0.181663,-0.678849,-0.64849,-0.034072,-0.596076,-0.351737,8.26,0
128696.4,4.237487,-1.906559,5.778035,-1.551542,2.237048,-2.792185,2.121959,1.564651,1.19765,-1.46175,0.431014,-0.871245,1.103944,-1.240639,0.725485,0.383113,0.51392,-1.146498,-0.021671,-0.508066,0.011357,-0.502982,0.803714,0.073283,-0.768704,-0.58287,0.449191,-0.062354,95.96,1
128734.5,-0.779622,2.186025,-0.283954,-2.16451,-1.971283,1.057475,3.292237,1.309101,-0.571419,-0.324963,0.06643,-2.640922,0.029206,0.690093,1.983064,1.151331,1.915628,1.562319,1.208734,0.021058,0.255449,-1.132005,0.08014,0.312437,-0.138532,-0.656623,0.574499,0.121821,18.97,0
128768.5,3.44122,1.437617,2.564564,2.106483,-1.18773,-0.85771,-0.694924,-1.506803,2.641142,0.060587,0.629696,-1.740198,1.018682,-0.483761,1.41042,-0.723489,1.322022,0.874651,-0.403598,1.139524,0.850964,0.331862,-0.610891,0.441543,0.032272,0.021019,0.026797,-0.009036,249.13,0
128771.2,-1.731247,-2.93531,-3.226604,0.542142,-4.237184,1.22382,0.821114,-0.472029,1.535989,-0.37277,0.573592,-2.560129,-2.789823,-0.278035,0.472972,1.003053,-0.175948,0.229216,0.681407,-0.102681,0.435006,-0.765082,-1.018398,-0.294614,0.378767,-0.302852,0.236219,-0.308093,27.8,0
128911.3,-1.165028,0.468841,-1.250795,-0.901855,-4.559893,1.414285,-0.192394,-1.474011,2.74212,-1.131092,-0.706479,-1.257445,1.373581,1.693997,1.491984,1.397936,-0.592886,1.554739,-0.169524,-1.239823,-0.315914,0.220924,-0.396448,0.081066,0.262333,0.174891,0.237789,-0.054015,15.09,0
128920.5,-1.454566,-2.847777,-0.164927,-0.972984,-0.207012,-3.489326,-2.46324,0.795191,-2.447165,-0.272384,-1.138498,-1.169251,0.10616,0.033743,0.611023,-1.163228,-0.877905,1.044188,-0.194681,0.294067,-0.368237,0.308555,-1.53012,0.635403,-0.222585,-0.531948,-0.385647,-0.079076,17.49,0
129045.2,-0.220791,0.273497,-2.235119,1.577788,-0.916509,-0.967825,-0.367058,1.033526,-0.050725,-0.777359,-0.443649,1.593934,1.313351,0.432232,0.166222,2.44214,0.460081,0.167901,-0.175139,0.286767,-2.255743,0.696563,-0.781902,-0.396273,-0.684534,-0.313658,-0.123526,0.266805,15.79,0
129094.7,2.578129,3.759992,0.191601,-0.396748,1.3628,-1.439391,-1.566824,-0.57258,-0.050637,-2.962493,1.462116,0.313875,0.993313,-1.8555,-0.743891,-0.755542,-0.201241,-0.031201,0.753642,0.079373,-0.549162,1.482784,-0.163276,-0.500431,-0.92163,0.038508,0.250723,-0.341991,21.6,0
129128.2,1.249981,0.162016,-3.323425,1.133187,-0.463347,-1.897703,1.552307,1.462375,-1.717435,0.420617,0.278561,-0.088799,-0.641705,-0.175358,1.049733,0.431882,-1.913587,-1.992624,-1.609498,-1.091601,-0.559386,-0.306832,-0.040307,-0.018674,-0.023763,0.487102,-0.608579,0.100187,32.1,0
129252.7,0.658199,-2.445866,1.000352,0.674769,-0.075612,-4.074263,1.563473,0.353464,0.603873,-4.860036,-0.728375,-1.874416,1.609592,-1.305562,1.654587,1.005785,0.21971,1.055492,-0.818495,-0.615047,0.683231,-0.636985,-0.815132,-0.177308,-0.431269,0.794516,0.281427,-0.172795,6.38,0
129359.5,-2.002734,0.656006,2.225546,0.52687,-1.662539,-2.421111,-0.613346,0.492501,-0.703984,1.444388,0.722422,0.310312,0.631491,-1.641253,-0.55728,-1.098039,0.38154,-0.95288,0.071012,-0.132219,0.444439,-0.811077,0.277749,-0.590193,-0.471445,-0.060735,0.433498,-0.25248,7.2,0
129396.2,1.444387,-5.930198,2.63526,0.638814,2.922683,-3.100314,1.262783,1.235651,0.626375,-1.126888,0.091474,0.387472,-0.232786,0.692218,1.459891,0.430959,-0.050124,-1.436752,-0.086239,-0.622012,-0.510988,-0.213406,0.33393,-0.373551,-0.649745,-0.424864,0.625441,0.15629,667.16,1
129457.3,-1.915468,2.496849,-0.449702,4.125758,0.458106,0.953004,1.358268,2.317024,-0.656883,2.006026,-0.854827,-0.472557,0.011102,1.087472,-0.369348,1.742428,1.316625,0.03681,-0.837246,0.804603,-1.552318,0.502433,-0.506497,0.693271,-0.677509,-0.282046,0.15903,0.180484,45.39,0
129488.2,-1.252198,-0.643338,1.785311,1.823419,-0.614931,-1.02313,-2.220854,0.395485,1.215934,0.216944,-1.267587,2.335709,-2.617569,1.037608,0.242396,0.494717,-0.781001,-0.141691,0.254237,-0.068974,-1.328713,1.160695,0.399751,0.01909,0.048444,0.717148,-0.269583,-0.29047,3.71,0
129534.1,1.700154,0.896248,-1.8926,1.971725,0.51563,-1.513225,0.795414,0.531229,-0.131741,0.550845,0.858113,1.195221,0.133523,-0.319727,0.267394,1.257039,0.625266,-0.303736,0.048232,1.338697,0.555031,0.102895,0.701122,-0.299705,0.160798,0.798876,0.237214,0.486255,45.93,0
129549.2,-0.167519,-0.922423,2.174334,-3.311285,0.314999,1.737218,0.912519,-3.278343,-2.014007,-0.163952,0.650742,0.672177,-0.007671,0.862765,0.488675,-0.135756,0.533618,-0.601905,0.551912,-0.680659,0.361071,0.313713,-0.183752,0.350398,0.754208,-0.434451,0.346338,0.325948,67.25,0
129597.2,-0.414519,1.551376,-0.477088,2.275123,-4.788092,2.434906,-1.804362,0.140286,-1.217911,2.144998,-0.313895,-0.708751,1.394,0.865006,-0.373177,-1.046255,-1.117902,1.185342,0.363072,0.139371,0.364615,-1.320755,-0.199523,-0.164435,0.479789,-0.625724,0.382436,0.538327,33.21,0
129646.0,-3.438182,0.032258,0.935803,1.581206,-3.783922,0.568947,-0.354849,-0.441701,3.095918,-0.308969,0.616469,-0.157322,0.300194,0.652931,0.999217,-0.820136,0.151496,0.174735,-1.428302,-0.766462,0.659943,-0.312883,1.605898,0.531472,0.220904,0.643317,0.28047,0.055269,3.37,0
129744.9,-2.828331,1.288783,2.617545,-1.073755,-3.192163,-1.801947,2.853543,0.125052,2.184246,0.027297,-0.68042,2.790785,-0.462458,-0.294271,0.515196,-0.306217,0.772407,0.414554,0.42079,-0.495599,-1.231407,-0.564038,-0.457424,0.161489,-0.398485,-0.624109,-0.416171,0.116285,4.93,0
129857.6,1.374836,-0.981379,-0.749764,1.11198,0.289297,1.998751,-0.255759,-1.296428,1.625593,-0.446189,-1.080882,1.167273,1.803508,0.216502,-1.123311,1.620048,0.37393,0.204274,-0.350109,0.908046,-0.821086,-0.81586,1.164771,-0.47593,0.469178,0.587112,0.076282,-0.264305,23.19,0
129907.7,1.259556,2.695919,0.641841,-1.351911,0.535052,-2.333351,-1.579501,-0.403289,0.092058,-1.722912,0.342231,0.68202,-0.267213,-2.549873,0.116835,1.915686,0.454333,0.014524,-0.32279,0.463832,0.154402,0.4794,-0.674043,0.066959,-0.225473,0.158272,-0.706171,-0.117819,234.82,0
129939.2,6.084902,-2.736025,3.299942,-6.658975,3.364981,0.838625,0.131262,-1.877943,2.192872,0.394772,2.150418,0.80397,-1.485709,-0.904754,0.971845,-0.307567,0.535603,-0.257939,-0.269861,-0.279072,-0.764919,-0.541514,-0.001864,-0.056754,0.29986,-0.13797,0.620151,0.360646,48.64,1
130002.4,-1.004727,0.383168,2.272956,-1.160387,-1.307158,2.189647,1.121571,1.67434,0.471979,-0.365342,-1.838883,0.178924,1.533272,1.469531,1.197661,0.830957,2.194691,-1.442527,0.200151,-0.752883,1.149956,-0.374559,0.620042,-0.247968,0.205463,-0.04622,-0.005003,0.100089,50.73,0
130205.6,1.839015,-0.211748,1.670478,1.879632,-0.729166,3.176898,1.208849,-0.67269,0.918761,1.48841,0.808079,0.26393,-4.295039,-1.142912,0.759022,-1.042075,0.510057,0.822476,-0.097599,-1.418269,-0.545742,0.464126,0.772799,-1.148754,0.039508,-0.625047,0.03283,-0.047107,11.33,0
130251.6,4.720781,-1.043664,1.965519,1.827333,-0.340696,0.200284,0.000774,-1.159717,-1.242336,-0.587427,-1.560039,-0.654214,-0.243247,0.191186,0.496269,-0.207245,-0.763388,0.395611,0.685505,-0.390487,-0.727867,-0.302468,-0.111631,0.631907,0.339182,-0.001397,0.68988,-0.010435,188.66,0
130338.1,2.827554,2.365631,2.156388,0.581659,0.204108,0.008683,1.379144,-1.23075,-0.393459,2.389316,0.854272,1.247412,-1.519658,-0.510455,0.373398,-0.043779,-1.216275,0.706291,0.933771,-0.229337,0.589431,1.375274,0.937793,-0.132771,-0.5395,0.09803,0.851864,0.401416,25.78,0
130390.2,-0.012197,3.026129,2.190249,-3.440087,1.855893,0.200135,-1.405789,0.142285,0.61987,-1.138234,-0.164304,-0.432481,0.989652,-0.356086,-1.901399,-0.472361,-0.939336,-1.202961,1.022984,0.645828,-0.71625,-0.860358,-0.063109,-0.73036,-0.118359,0.030034,0.110517,0.102041,5.72,0
130521.1,-1.561473,0.136677,2.399845,-3.79809,0.569365,-1.985685,2.277428,1.273929,1.174813,-1.223181,0.361541,0.490512,-2.950822,0.173099,0.685953,-1.492613,0.597524,0.092638,1.197099,-0.33201,0.131591,0.231304,-1.726123,-0.195674,0.04219,-1.003695,0.244715,0.025761,9.22,0
130557.2,0.160455,1.396972,-0.769939,0.078452,1.5123,0.093486,-2.991026,0.080396,0.095666,1.290825,-0.470358,-1.278599,-1.212951,1.704422,0.323537,1.468843,1.524872,-0.69122,-0.710635,-0.102623,0.455113,-0.949951,0.279679,0.223085,-0.550199,-0.464403,0.161336,0.621904,8.37,0
130652.9,-0.589723,0.638737,-1.133825,0.428306,-1.093261,-0.436356,3.973002,0.166953,-2.340466,0.92141,1.547599,0.883155,-0.219984,-1.083843,-0.998587,-0.200279,-0.364101,-0.518938,1.053275,0.740346,0.938514,-0.53434,-0.56612,0.042703,0.202879,0.030461,0.125892,0.475516,28.21,0
130966.9,-0.436778,1.563456,0.970705,0.172638,1.330405,-1.294146,-1.572053,0.674957,-2.450974,0.73321,-1.546007,1.984552,-0.493131,1.716966,-0.235804,-0.267625,0.859503,0.272351,-0.057808,-0.324779,-0.292255,1.597886,-1.029996,-0.663619,0.575366,0.469313,-0.334833,-0.525727,10.64,0
131055.4,2.544655,-2.027683,-0.920374,0.174085,-1.875077,1.557842,0.033956,-1.375321,-1.187945,1.859002,-0.381996,0.803365,-0.012424,-2.072965,0.835359,1.133507,1.828784,-1.766832,-2.737326,0.513634,-0.443943,-0.969227,0.066112,-0.247948,-0.623915,-0.035264,0.205619,0.052479,13.54,0
131072.2,0.365016,0.858932,-3.169777,-0.092905,0.419484,-0.636899,-1.345522,-1.163487,-0.438997,1.310616,2.09286,1.730289,-1.942255,-1.109784,0.735385,1.372986,-0.95965,0.170375,-0.980945,0.222215,-0.476629,0.123981,-0.745035,-0.901658,1.514715,0.029534,0.774821,0.452715,253.55,0
131214.1,-3.271213,0.70079,-2.425946,-0.536448,-3.295081,-2.652863,-1.386659,-0.85096,0.058097,-1.485204,0.204608,1.484908,0.340841,-0.079541,0.382118,-1.514703,0.944955,-1.113354,1.344948,0.619457,0.412268,0.406733,-0.001163,-0.433968,-0.460424,0.745963,0.037496,-0.334479,12.14,0
131266.3,1.033423,0.664178,-0.617206,-1.626419,1.285867,1.594265,0.522999,0.111555,-1.170688,0.68777,-0.869764,-1.663641,1.400743,-1.216808,-2.121758,1.381738,-1.731518,-0.362313,-0.949533,-0.581721,1.64746,-0.068838,0.221275,0.436232,-0.316225,0.45793,0.136477,0.226141,30.32,0
131322.3,-1.44953,0.860026,-0.016753,2.046108,-0.944587,3.424659,0.549484,-0.195247,-0.362391,-0.009811,-0.861498,0.871669,-0.014828,2.296341,-0.484679,-0.127349,-0.431094,1.737517,-1.252966,0.075259,0.231839,-0.764549,1.62507,-0.513534,0.016389,0.717271,-0.136135,0.043088,17.68,0
131330.6,-0.689548,-0.103207,2.026732,-0.763516,-4.640384,-0.055532,0.102066,0.304738,-0.274278,-1.236304,-0.335938,2.307825,-0.052322,0.771399,-1.156246,-0.307611,-0.993201,1.202637,-1.348342,0.299301,0.252404,0.187025,-1.441668,-1.116362,0.057227,-0.39318,-0.233333,-0.127362,23.13,0
131400.9,-2.105936,-2.37347,-0.000104,-3.452127,-0.884216,-1.124717,-0.038425,3.722231,-1.469286,0.582463,0.302569,0.732012,-0.26543,1.703053,0.766518,0.740162,-1.403773,0.08956,-0.441875,-0.6925,-0.464048,-0.037901,0.280826,0.5417,0.456962,0.124666,0.020189,-0.097346,54.61,0
131422.4,-0.495188,-1.511457,-0.802964,0.640819,2.692766,-0.252317,-1.31024,1.511318,-2.996207,1.495181,-1.963519,0.859175,-0.592467,0.379149,2.330041,-0.88432,-0.993139,0.072708,1.321951,0.143996,0.033049,0.114599,-0.617687,0.098907,-0.192051,0.563271,0.28964,-0.397121,1.75,0
131575.5,-0.566267,1.022728,-1.839456,-1.954683,-0.80761,0.580447,1.682492,0.361864,3.684385,-0.970023,1.014556,-1.450042,2.004771,1.606119,0.795835,-1.832796,0.697039,-0.76149,0.393139,-1.169105,0.199987,-0.239631,-0.47847,0.327028,-0.02508,-0.087298,0.267574,0.571187,29.38,0
131765.6,0.551347,-3.498238,-2.920332,0.124812,1.794422,0.227008,0.829873,-0.091715,1.43958,0.883802,-1.397198,0.585459,-1.919721,0.529332,-0.315983,0.169621,0.321616,0.261818,1.228478,0.02739,0.139939,0.90132,1.166181,-0.009773,-0.250353,-0.196997,0.163595,-0.061016,15.62,0
131775.6,-3.498501,2.175387,1.528099,2.076698,2.349731,0.321218,0.422675,1.569641,-1.818068,-0.505213,-0.081296,1.205348,-0.670267,-0.841391,-0.482045,0.495721,-0.06777,-1.348646,-1.086433,0.109789,0.125854,0.018696,-0.289401,0.434665,0.180391,0.142647,0.13444,0.479224,30.28,0
131829.6,-2.048545,-0.815629,-0.630331,2.277773,-0.653377,-1.335441,-0.171645,0.163058,1.790143,-0.544217,-0.942062,-1.18954,-0.428444,3.02891,0.427741,0.631516,-0.000289,0.127716,0.681643,0.452227,0.258634,0.010926,-0.216603,0.234173,0.040851,0.9084,0.381327,-0.202284,19.22,0
131849.7,2.660898,-4.870521,1.327025,-3.576289,0.54887,-2.382052,0.980759,-0.984416,0.676499,-2.09284,2.311938,0.0043,-0.256512,-1.385315,-1.36996,-1.842666,1.212122,0.738347,-0.398486,1.013326,0.522925,0.086593,0.569222,0.311447,0.097517,-0.118749,-0.026999,-0.490724,149.82,1
131873.3,-1.601459,3.486979,-1.550722,-3.351745,1.580262,0.418961,0.494571,-0.24562,1.362769,2.192534,-0.714578,0.827434,1.391907,-0.682617,1.688491,1.177121,-1.232812,1.482739,-1.030969,-0.552502,0.506418,0.705878,0.060669,-0.347594,-0.127166,-0.161206,0.305332,-0.121763,34.98,0
131992.3,3.696307,-6.960647,2.243451,-2.960617,0.267717,-4.77113,3.081666,-2.773806,-0.9731,1.450102,1.810207,0.818158,1.049737,1.210991,1.259265,-0.580189,-0.884737,-1.329544,-0.013199,-0.968747,-0.524813,-0.154389,0.898727,-0.863467,0.036918,-0.549527,-0.190023,0.270624,10.35,1
132006.0,-1.696669,-0.510158,0.264286,1.269911,-0.957797,2.124648,-0.722102,0.755232,-0.284168,1.061964,2.778436,-0.362936,-0.01993,-0.510433,-0.655393,-0.738147,-0.018509,-0.722302,-0.647083,-2.544125,1.02589,1.114133,0.398866,-0.482253,-0.617705,-0.666362,0.231991,0.379589,259.96,0
132134.5,0.332174,1.661644,0.833676,-1.396152,1.764698,1.593462,-1.606785,1.258487,-0.220863,-0.373941,0.535278,0.470291,1.10592,-1.003437,0.632633,-1.224414,-0.17743,-0.104191,0.840707,0.007445,-0.193956,0.966463,-0.263753,-0.260006,-0.917398,-0.092369,-0.34107,-0.075219,7.73,0
132158.1,0.479917,-2.101885,-1.542326,-2.896798,-0.891228,-1.591631,3.478355,2.345186,2.007792,-1.855859,-0.243056,-1.57306,2.29329,0.981909,-1.177337,0.39,-1.47158,-0.126879,-0.152155,0.594457,0.731733,0.013775,-0.137719,-1.785385,0.763705,-0.280085,0.037075,0.677728,137.96,0
132196.2,-2.38811,0.041203,0.93115,1.978569,0.002133,1.981074,-0.674262,0.847485,0.619402,-0.130589,0.443315,-1.143413,-0.371653,-1.520425,-0.493893,1.201414,0.4173,0.286262,-1.385696,0.257227,-0.0465,0.364248,0.850422,-0.225663,-0.154296,0.391056,-0.219019,0.026218,5.53,0
132818.8,-3.993177,-0.596715,2.445706,0.607513,1.572315,1.611568,2.188797,-0.541324,1.409931,3.221587,-0.036058,-1.725337,-0.740388,0.553331,-1.858652,-0.804423,-0.32734,0.102127,1.556975,0.552799,-0.825084,2.621378,-0.010157,-0.927344,-0.507653,-0.439752,-0.489267,0.153889,17.88,0
132822.3,-5.333837,1.902656,1.526261,-0.826734,1.600802,-1.841474,-1.366435,0.85689,-0.313536,-0.895986,-0.155584,1.724162,1.592883,0.50346,-0.397556,0.55038,-0.856059,1.086689,0.823702,1.552426,-0.594205,-0.627824,0.338962,-0.151076,0.488556,0.561247,0.618055,0.017519,35.62,0
132925.1,1.760769,-1.00137,0.407077,-0.09678,-0.186656,3.073637,-2.177152,-0.007762,0.080457,0.922064,-1.503532,-0.390895,-0.741399,-2.660592,1.300253,-1.551595,-1.591343,0.880943,-0.290208,-0.241339,-0.208311,0.728185,-0.339268,0.328388,-0.557908,0.140575,0.327644,0.421529,8.01,0
133089.4,-3.098259,-0.574713,2.995452,1.669607,-0.347902,0.006419,0.48183,-0.581575,0.818699,0.703063,-1.527663,-0.640332,-0.565086,-0.301895,0.301862,0.1905,-0.714424,1.245959,0.004382,1.176316,1.066805,-0.717904,-0.301467,-0.230269,0.153174,0.309396,0.053329,-0.165271,7.37,0
133189.6,3.303207,-0.849248,1.390242,-0.067306,-0.113921,1.135397,2.503093,0.475561,-0.73144,2.121437,0.67675,0.222733,1.278884,0.380695,2.748147,0.00196,1.141137,0.410885,0.380193,-0.291003,-0.264529,0.336606,-0.53382,-0.317618,0.007479,0.528307,0.02923,0.019407,17.51,0
133375.6,-2.117231,3.284609,2.074817,2.209021,-2.539454,0.592432,-1.522058,1.20317,0.481347,0.743657,-0.982022,-1.3595,-0.79735,0.363661,-0.270938,0.267224,-1.016386,-0.006076,1.209089,0.2671,0.292524,0.273084,-0.314742,0.900479,0.174545,0.075474,0.249346,0.282208,71.88,0
133403.7,2.508792,-3.989989,7.545977,0.251721,2.057816,-0.604133,0.962124,-0.662442,0.300272,-1.480787,-0.163986,1.676909,-0.176849,1.010608,-0.21166,-0.793094,0.558943,-1.344034,0.683916,-0.194086,-0.341907,-0.569996,1.251296,-0.048786,-0.015004,0.355304,-0.293578,0.331958,6.76,1
133419.7,-0.071484,-2.680413,-0.994184,-1.983452,0.141869,-1.337348,-1.466004,0.455618,0.065738,1.733125,1.596276,0.080232,0.621784,-1.662968,0.778535,0.433518,0.947012,-0.284678,-0.257846,-0.234094,1.062655,0.191759,-0.919739,0.355603,-0.226501,0.461951,0.195547,0.372133,238.34,0
133420.3,2.077719,1.815715,2.126089,1.476163,-1.212939,-1.927152,-1.346856,1.139343,-3.326861,-0.022072,-0.364332,1.600063,-0.145864,-0.435397,1.471987,-0.097014,-0.251556,-0.454799,0.247555,-0.266414,-0.242866,0.982935,0.03006,-0.247349,-0.486496,0.084552,-0.203168,-0.1105,48.31,0
133462.6,-1.703059,0.381401,-2.442529,0.745211,-0.955315,1.207668,0.787205,0.162173,1.26608,2.231628,1.738307,-1.713834,-0.753344,-0.570588,0.714297,-0.551242,-0.557325,-0.682512,0.259037,0.510092,-0.897487,-0.348541,-1.165092,-1.319857,0.236948,0.134348,0.062577,0.476093,14.17,0
133563.6,-3.351472,-4.029239,-2.105228,-3.838904,-1.072237,0.982226,0.481089,1.602164,0.554778,-0.579124,-0.720762,0.571932,-1.904202,-3.754379,0.436472,0.247308,1.557674,0.647427,0.267955,-0.25086,-0.600836,-0.189949,0.587231,0.255874,0.456735,0.045452,-0.326501,0.348174,0.97,0
133698.9,2.140171,0.359366,1.041923,0.907279,-0.818828,-0.438297,-1.475692,-0.411349,1.542444,1.205512,0.765301,1.254037,-0.454613,-1.386254,-0.175469,-0.082004,0.670732,0.475456,0.875836,-1.619389,-0.591135,-0.061921,0.294714,1.155791,-0.477795,-0.302337,-0.153652,-0.223671,3.82,0
133802.7,-1.776473,0.088944,1.843423,0.216158,-1.502908,-0.330667,-1.684825,1.532796,2.201281,-2.286364,0.313851,-1.017431,0.078247,-0.101082,-1.500001,1.275973,-0.150586,-0.436936,0.100801,-0.699702,-0.136042,-1.245294,-1.449189,-0.535339,-0.260277,-0.748353,-0.180566,-0.160116,17.84,0
133805.2,-0.123127,1.189638,3.20859,0.775608,-1.720376,1.123161,2.272092,-1.746794,-1.592992,-2.036853,-0.77357,0.487945,1.845765,1.053496,0.431219,0.0483,0.388617,0.418747,1.129437,-0.016782,0.193887,-0.276871,0.06972,-0.141442,-0.581568,0.371951,0.540181,-0.011228,3.75,0
133819.3,0.664107,1.669038,-0.268604,0.343377,-0.379321,-0.926014,0.846127,0.799155,1.380397,-0.00487,-1.644204,1.448166,-0.914091,-0.88824,-0.595003,-1.840459,-0.216011,0.575757,-0.375815,1.075514,0.945336,0.60274,-1.189639,0.791197,-0.115953,0.714879,-0.219254,-0.041943,19.47,0
133855.0,0.179257,-1.806,-3.036872,-4.342373,5.161959,-2.81192,-2.684507,0.891887,-2.130477,-2.307091,-3.938948,0.382702,-1.331628,0.760152,-0.08479,0.090271,-0.450068,-0.256383,-0.775501,-0.643025,-0.811107,1.026143,-0.243544,-1.249844,0.126505,-0.342334,-0.016145,-0.080864,32.07,0
133904.1,7.980352,-4.842264,4.886464,-1.459441,-0.14512,-1.514559,0.261781,-3.098507,-0.81657,0.377664,4.269,-1.575435,0.689521,0.02839,-0.321639,1.26919,2.353094,-0.692337,1.611013,-0.524072,-0.652644,-0.145605,0.573574,-0.087366,0.383085,0.079996,0.502941,0.150864,38.58,1
134056.7,3.061101,-1.661188,-0.381292,-0.002779,-1.492709,-1.697153,0.619867,1.037295,0.168536,1.517931,-1.511952,-0.511276,-1.468265,0.164682,0.545689,1.416388,-1.168537,0.346215,1.244631,-0.805061,-0.915739,-0.999361,0.383938,-0.400356,0.233715,-0.092066,0.653661,0.236358,17.72,0
134204.8,-1.607619,-0.585162,1.476524,-1.935423,2.066601,-0.421667,1.312232,-0.305796,-0.783825,-0.985395,2.373997,-0.385839,3.833643,0.179389,-0.951624,-1.673338,1.223651,-0.180098,0.712993,1.866422,0.495434,0.228614,0.753951,0.443753,-0.617341,0.567611,-0.016681,0.462407,257.02,0
134225.5,1.014092,2.308078,-0.420942,-2.748011,0.985454,1.646176,-0.903468,-0.317006,-3.313326,-0.222593,-1.713583,0.676222,0.416793,0.017959,1.479408,0.254352,0.192021,0.298989,-0.505103,0.796779,-0.678788,0.286533,0.749264,-0.566462,-0.656278,-0.444721,0.659524,-0.182792,26.55,0
134324.9,-2.400916,0.709644,-5.104623,-1.72887,2.472012,-1.609972,-0.423061,0.458607,0.440918,-0.76328,0.748748,1.890804,-1.321159,-0.572353,-0.117612,0.738738,0.032869,-0.118217,-1.342787,-0.910642,0.142724,-0.348269,-0.210325,-0.034145,1.144823,-0.21189,0.503412,0.39415,20.79,0
134327.6,1.607521,-1.641528,0.257087,-0.707222,3.521498,0.692027,-0.345828,2.783153,-0.52745,0.790639,0.962566,0.454166,-0.132417,0.989516,-0.704608,1.175568,-0.27933,1.243654,0.90678,0.441488,-0.066815,0.747368,0.351117,-1.775049,-0.399771,0.07187,0.10153,0.212147,7.44,0
134335.6,3.097693,1.136371,-3.906216,0.357959,2.125405,0.188046,0.330039,-0.770664,1.420318,-0.50622,0.812433,0.560282,0.067474,0.571948,0.225574,1.348272,0.671707,0.966557,-0.66206,-0.664357,0.046454,0.507965,0.326756,-0.414588,0.381608,-0.267413,0.244583,0.085966,24.44,0
134464.6,-0.450242,-1.038209,0.24959,0.150408,-1.829549,1.014605,1.876399,1.341863,0.471386,-0.644909,0.176699,-0.171874,0.154686,1.10639,-0.120822,-1.939404,0.793625,0.369255,0.129926,-0.94385,-0.616531,-0.484874,-0.358869,-0.270471,-0.577729,0.916445,0.545204,0.083149,13.82,0
134568.2,-0.067315,3.538058,3.043056,-1.340073,0.432975,-0.307385,-0.436949,-0.258013,-0.128184,0.302055,0.296549,1.880288,-1.004129,1.142398,-1.20242,0.250003,1.035621,0.528987,-0.274189,0.228892,1.223918,-0.401041,0.348325,0.532585,-0.189701,0.739139,0.752504,0.328209,213.16,0
134610.6,2.192308,-3.348561,-2.475509,-0.152938,-1.14985,1.05472,-4.61899,0.965816,-0.262961,-0.776576,2.612741,-0.402769,-2.011972,0.539891,0.427467,-0.183601,2.333875,0.195314,0.879486,0.259651,0.94116,-0.224261,-0.653805,0.422575,0.14631,0.338706,-0.223843,0.144057,48.58,0
134657.8,-3.18855,-0.929363,-1.320579,0.898239,-0.846483,-2.313468,-0.921815,0.933199,0.196139,-1.067953,1.150034,2.046625,1.130986,-2.726262,0.265262,-0.149714,-2.020663,-1.199608,0.692524,0.149224,0.05973,-0.440619,0.665405,-0.678669,-0.434098,-0.135341,-0.553786,-0.264498,134.89,0
134693.7,2.123142,-1.635415,1.46342,1.149967,-0.294451,-2.391167,0.102872,-3.291301,-0.791394,0.348667,1.191594,-0.198398,-0.756582,-0.812883,-0.523803,0.658807,0.347498,-0.020468,0.546031,0.000429,-0.988772,-0.752553,0.369921,-0.758236,-0.186254,-0.048621,-0.375071,-0.500322,31.51,0
